bin-44,0,7300,13100,-1,-1,56,-1,-1,-1
bin-45,0,7350,13100,-1,-1,56,-1,-1,-1
bin-46,0,5100,13150,-1,-1,56,-1,-1,-1
bin-47,0,5150,13150,-1,-1,56,-1,-1,-1
bin-48,0,5200,13150,-1,-1,56,-1,-1,-1
bin-49,0,5250,13150,-1,-1,56,-1,-1,-1
bin-50,0,5300,13150,-1,-1,56,-1,-1,-1
bin-51,0,5350,13150,-1,-1,56,-1,-1,-1
bin-52,0,5400,13150,-1,-1,56,-1,-1,-1
bin-53,0,5450,13150,-1,-1,56,-1,-1,-1
bin-54,0,5500,13150,-1,-1,56,-1,-1,-1
bin-55,0,5550,13150,-1,-1,56,-1,-1,-1
bin-56,0,5600,13150,-1,-1,56,-1,-1,-1
bin-57,0,5650,13150,-1,-1,56,-1,-1,-1
bin-58,0,5700,13150,-1,-1,56,-1,-1,-1
bin-59,0,5750,13150,-1,-1,56,-1,-1,-1
bin-60,0,5800,13150,-1,-1,56,-1,-1,-1
bin-61,1,5850,13150,-1,-1,56,-1,-1,-1
bin-62,1,5900,13150,-1,-1,56,-1,-1,-1
bin-63,1,5950,13150,-1,-1,56,-1,-1,-1
bin-64,1,6000,13150,-1,-1,56,-1,-1,-1
bin-65,1,6050,13150,-1,-1,56,-1,-1,-1
bin-66,1,6100,13150,-1,-1,56,-1,-1,-1
bin-67,1,6150,13150,-1,-1,56,-1,-1,-1
bin-68,1,6200,13150,-1,-1,56,-1,-1,-1
bin-69,1,6250,13150,-1,-1,56,-1,-1,-1
bin-70,1,6300,13150,-1,-1,56,-1,-1,-1
bin-71,1,6350,13150,-1,-1,56,-1,-1,-1
bin-72,1,6400,13150,-1,-1,56,-1,-1,-1
bin-73,1,6450,13150,-1,-1,56,-1,-1,-1
bin-74,1,6500,13150,-1,-1,56,-1,-1,-1
bin-75,1,6550,13150,-1,-1,56,-1,-1,-1
bin-76,1,6600,13150,-1,-1,56,-1,-1,-1
bin-77,1,6650,13150,-1,-1,56,-1,-1,-1
bin-78,0,6700,13150,-1,-1,56,-1,-1,-1
bin-79,0,6750,13150,-1,-1,56,-1,-1,-1
bin-80,0,6800,13150,-1,-1,56,-1,-1,-1
bin-81,0,6850,13150,-1,-1,56,-1,-1,-1
bin-82,0,6900,13150,-1,-1,56,-1,-1,-1
bin-83,0,6950,13150,-1,-1,56,-1,-1,-1
bin-84,0,7000,13150,-1,-1,56,-1,-1,-1
bin-85,0,7050,13150,-1,-1,56,-1,-1,-1
bin-86,0,7100,13150,-1,-1,56,-1,-1,-1
bin-87,0,7150,13150,-1,-1,56,-1,-1,-1
bin-88,0,7200,13150,-1,-1,56,-1,-1,-1
bin-89,0,7250,13150,-1,-1,56,-1,-1,-1
bin-90,0,7300,13150,-1,-1,56,-1,-1,-1
bin-91,0,7350,13150,-1,-1,56,-1,-1,-1
bin-92,0,5100,13200,-1,-1,56,-1,-1,-1
bin-93,0,5150,13200,-1,-1,56,-1,-1,-1
bin-94,0,5200,13200,-1,-1,56,-1,-1,-1
bin-95,0,5250,13200,-1,-1,56,-1,-1,-1
bin-96,0,5300,13200,-1,-1,56,-1,-1,-1
bin-97,0,5350,13200,-1,-1,56,-1,-1,-1
bin-98,0,5400,13200,-1,-1,56,-1,-1,-1
bin-99,0,5450,13200,-1,-1,56,-1,-1,-1
bin-100,0,5500,13200,-1,-1,56,-1,-1,-1
bin-101,0,5550,13200,-1,-1,56,-1,-1,-1
bin-102,0,5600,13200,-1,-1,56,-1,-1,-1
bin-103,0,5650,13200,-1,-1,56,-1,-1,-1
bin-104,0,5700,13200,-1,-1,56,-1,-1,-1
bin-105,1,5750,13200,-1,-1,56,-1,-1,-1
bin-106,1,5800,13200,-1,-1,56,-1,-1,-1
bin-107,1,5850,13200,-1,-1,56,-1,-1,-1
bin-108,1,5900,13200,-1,-1,56,-1,-1,-1
bin-109,1,5950,13200,-1,-1,56,-1,-1,-1
bin-110,1,6000,13200,-1,-1,56,-1,-1,-1
bin-111,1,6050,13200,-1,-1,56,-1,-1,-1
bin-112,1,6100,13200,-1,-1,56,-1,-1,-1
bin-113,1,6150,13200,-1,-1,56,-1,-1,-1
bin-114,1,6200,13200,-1,-1,56,-1,-1,-1
bin-115,1,6250,13200,-1,-1,56,-1,-1,-1
bin-116,1,6300,13200,-1,-1,56,-1,-1,-1
bin-117,1,6350,13200,-1,-1,56,-1,-1,-1
bin-118,1,6400,13200,-1,-1,56,-1,-1,-1
bin-119,1,6450,13200,-1,-1,56,-1,-1,-1
bin-120,1,6500,13200,-1,-1,56,-1,-1,-1
bin-121,1,6550,13200,-1,-1,56,-1,-1,-1
bin-122,1,6600,13200,-1,-1,56,-1,-1,-1
bin-123,1,6650,13200,-1,-1,56,-1,-1,-1
bin-124,1,6700,13200,-1,-1,56,-1,-1,-1
bin-125,1,6750,13200,-1,-1,56,-1,-1,-1
bin-126,0,6800,13200,-1,-1,56,-1,-1,-1
bin-127,0,6850,13200,-1,-1,56,-1,-1,-1
bin-128,0,6900,13200,-1,-1,56,-1,-1,-1
bin-129,0,6950,13200,-1,-1,56,-1,-1,-1
bin-130,0,7000,13200,-1,-1,56,-1,-1,-1
bin-131,0,7050,13200,-1,-1,56,-1,-1,-1
bin-132,0,7100,13200,-1,-1,56,-1,-1,-1
bin-133,0,7150,13200,-1,-1,56,-1,-1,-1
bin-134,0,7200,13200,-1,-1,56,-1,-1,-1
bin-135,0,7250,13200,-1,-1,56,-1,-1,-1
bin-136,0,7300,13200,-1,-1,56,-1,-1,-1
bin-137,0,7350,13200,-1,-1,56,-1,-1,-1
bin-138,0,5100,13250,-1,-1,56,-1,-1,-1
bin-139,0,5150,13250,-1,-1,56,-1,-1,-1
bin-140,0,5200,13250,-1,-1,56,-1,-1,-1
bin-141,0,5250,13250,-1,-1,56,-1,-1,-1
bin-142,0,5300,13250,-1,-1,56,-1,-1,-1
bin-143,0,5350,13250,-1,-1,56,-1,-1,-1
bin-144,0,5400,13250,-1,-1,56,-1,-1,-1
bin-145,0,5450,13250,-1,-1,56,-1,-1,-1
bin-146,0,5500,13250,-1,-1,56,-1,-1,-1
bin-147,0,5550,13250,-1,-1,56,-1,-1,-1
bin-148,0,5600,13250,-1,-1,56,-1,-1,-1
bin-149,1,5650,13250,-1,-1,56,-1,-1,-1
bin-150,1,5700,13250,-1,-1,56,-1,-1,-1
bin-151,1,5750,13250,-1,-1,56,-1,-1,-1
bin-152,1,5800,13250,-1,-1,56,-1,-1,-1
bin-153,1,5850,13250,-1,-1,56,-1,-1,-1
bin-154,1,5900,13250,-1,-1,56,-1,-1,-1
bin-155,1,5950,13250,-1,-1,56,-1,-1,-1
bin-156,1,6000,13250,-1,-1,56,-1,-1,-1
bin-157,1,6050,13250,-1,-1,56,-1,-1,-1
bin-158,1,6100,13250,-1,-1,56,-1,-1,-1
bin-159,1,6150,13250,-1,-1,56,-1,-1,-1
bin-160,1,6200,13250,-1,-1,56,-1,-1,-1
bin-161,1,6250,13250,-1,-1,56,-1,-1,-1
bin-162,1,6300,13250,-1,-1,56,-1,-1,-1
bin-163,1,6350,13250,-1,-1,56,-1,-1,-1
bin-164,1,6400,13250,-1,-1,56,-1,-1,-1
bin-165,1,6450,13250,-1,-1,56,-1,-1,-1
bin-166,1,6500,13250,-1,-1,56,-1,-1,-1
bin-167,1,6550,13250,-1,-1,56,-1,-1,-1
bin-168,1,6600,13250,-1,-1,56,-1,-1,-1
bin-169,1,6650,13250,-1,-1,56,-1,-1,-1
bin-170,1,6700,13250,-1,-1,56,-1,-1,-1
bin-171,1,6750,13250,-1,-1,56,-1,-1,-1
bin-172,0,6800,13250,-1,-1,56,-1,-1,-1
bin-173,0,6850,13250,-1,-1,56,-1,-1,-1
bin-174,0,6900,13250,-1,-1,56,-1,-1,-1
bin-175,0,6950,13250,-1,-1,56,-1,-1,-1
bin-176,0,7000,13250,-1,-1,56,-1,-1,-1
bin-177,0,7050,13250,-1,-1,56,-1,-1,-1
bin-178,0,7100,13250,-1,-1,56,-1,-1,-1
bin-179,0,7150,13250,-1,-1,56,-1,-1,-1
bin-180,0,7200,13250,-1,-1,56,-1,-1,-1
bin-181,0,7250,13250,-1,-1,56,-1,-1,-1
bin-182,0,7300,13250,-1,-1,56,-1,-1,-1
bin-183,0,7350,13250,-1,-1,56,-1,-1,-1
bin-184,0,5100,13300,-1,-1,56,-1,-1,-1
bin-185,0,5150,13300,-1,-1,56,-1,-1,-1
bin-186,0,5200,13300,-1,-1,56,-1,-1,-1
bin-187,0,5250,13300,-1,-1,56,-1,-1,-1
bin-188,0,5300,13300,-1,-1,56,-1,-1,-1
bin-189,0,5350,13300,-1,-1,56,-1,-1,-1
bin-190,0,5400,13300,-1,-1,56,-1,-1,-1
bin-191,0,5450,13300,-1,-1,56,-1,-1,-1
bin-192,0,5500,13300,-1,-1,56,-1,-1,-1
bin-193,0,5550,13300,-1,-1,56,-1,-1,-1
bin-194,1,5600,13300,-1,-1,56,-1,-1,-1
bin-195,1,5650,13300,-1,-1,56,-1,-1,-1
bin-196,1,5700,13300,-1,-1,56,-1,-1,-1
bin-197,1,5750,13300,-1,-1,56,-1,-1,-1
bin-198,1,5800,13300,-1,-1,56,-1,-1,-1
bin-199,1,5850,13300,-1,-1,56,-1,-1,-1
bin-200,1,5900,13300,-1,-1,56,-1,-1,-1
bin-201,1,5950,13300,-1,-1,56,-1,-1,-1
bin-202,1,6000,13300,-1,-1,56,-1,-1,-1
bin-203,1,6050,13300,-1,-1,56,-1,-1,-1
bin-204,1,6100,13300,-1,-1,56,-1,-1,-1
bin-205,1,6150,13300,-1,-1,56,-1,-1,-1
bin-206,1,6200,13300,-1,-1,56,-1,-1,-1
bin-207,1,6250,13300,-1,-1,56,-1,-1,-1
bin-208,1,6300,13300,-1,-1,56,-1,-1,-1
bin-209,1,6350,13300,-1,-1,56,-1,-1,-1
bin-210,1,6400,13300,-1,-1,56,-1,-1,-1
bin-211,1,6450,13300,-1,-1,56,-1,-1,-1
bin-212,1,6500,13300,-1,-1,56,-1,-1,-1
bin-213,1,6550,13300,-1,-1,56,-1,-1,-1
bin-214,1,6600,13300,-1,-1,56,-1,-1,-1
bin-215,1,6650,13300,-1,-1,56,-1,-1,-1
bin-216,1,6700,13300,-1,-1,56,-1,-1,-1
bin-217,1,6750,13300,-1,-1,56,-1,-1,-1
bin-218,1,6800,13300,-1,-1,56,-1,-1,-1
bin-219,0,6850,13300,-1,-1,56,-1,-1,-1
bin-220,0,6900,13300,-1,-1,56,-1,-1,-1
bin-221,0,6950,13300,-1,-1,56,-1,-1,-1
bin-222,0,7000,13300,-1,-1,56,-1,-1,-1
bin-223,0,7050,13300,-1,-1,56,-1,-1,-1
bin-224,0,7100,13300,-1,-1,56,-1,-1,-1
bin-225,0,7150,13300,-1,-1,56,-1,-1,-1
bin-226,0,7200,13300,-1,-1,56,-1,-1,-1
bin-227,0,7250,13300,-1,-1,56,-1,-1,-1
bin-228,0,7300,13300,-1,-1,56,-1,-1,-1
bin-229,0,7350,13300,-1,-1,56,-1,-1,-1
bin-230,0,5100,13350,-1,-1,56,-1,-1,-1
bin-231,0,5150,13350,-1,-1,56,-1,-1,-1
bin-232,0,5200,13350,-1,-1,56,-1,-1,-1
bin-233,0,5250,13350,-1,-1,56,-1,-1,-1
bin-234,0,5300,13350,-1,-1,56,-1,-1,-1
bin-235,0,5350,13350,-1,-1,56,-1,-1,-1
bin-236,0,5400,13350,-1,-1,56,-1,-1,-1
bin-237,0,5450,13350,-1,-1,56,-1,-1,-1
bin-238,1,5500,13350,-1,-1,56,-1,-1,-1
bin-239,1,5550,13350,-1,-1,56,-1,-1,-1
bin-240,1,5600,13350,-1,-1,56,-1,-1,-1
bin-241,1,5650,13350,-1,-1,56,-1,-1,-1
bin-242,1,5700,13350,-1,-1,56,-1,-1,-1
bin-243,1,5750,13350,-1,-1,56,-1,-1,-1
bin-244,1,5800,13350,-1,-1,56,-1,-1,-1
bin-245,1,5850,13350,-1,-1,56,-1,-1,-1
bin-246,1,5900,13350,-1,-1,56,-1,-1,-1
bin-247,1,5950,13350,-1,-1,56,-1,-1,-1
bin-248,1,6000,13350,-1,-1,56,-1,-1,-1
bin-249,1,6050,13350,-1,-1,56,-1,-1,-1
bin-250,1,6100,13350,-1,-1,56,-1,-1,-1
bin-251,1,6150,13350,-1,-1,56,-1,-1,-1
bin-252,1,6200,13350,-1,-1,56,-1,-1,-1
bin-253,1,6250,13350,-1,-1,56,-1,-1,-1
bin-254,1,6300,13350,-1,-1,56,-1,-1,-1
bin-255,1,6350,13350,-1,-1,56,-1,-1,-1
bin-256,1,6400,13350,-1,-1,56,-1,-1,-1
bin-257,1,6450,13350,-1,-1,56,-1,-1,-1
bin-258,1,6500,13350,-1,-1,56,-1,-1,-1
bin-259,1,6550,13350,-1,-1,56,-1,-1,-1
bin-260,1,6600,13350,-1,-1,56,-1,-1,-1
bin-261,1,6650,13350,-1,-1,56,-1,-1,-1
bin-262,1,6700,13350,-1,-1,56,-1,-1,-1
bin-263,1,6750,13350,-1,-1,56,-1,-1,-1
bin-264,1,6800,13350,-1,-1,56,-1,-1,-1
bin-265,0,6850,13350,-1,-1,56,-1,-1,-1
bin-266,1,6900,13350,-1,-1,56,-1,-1,-1
bin-267,1,6950,13350,-1,-1,56,-1,-1,-1
bin-268,1,7000,13350,-1,-1,56,-1,-1,-1
bin-269,1,7050,13350,-1,-1,56,-1,-1,-1
bin-270,1,7100,13350,-1,-1,56,-1,-1,-1
bin-271,1,7150,13350,-1,-1,56,-1,-1,-1
bin-272,0,7200,13350,-1,-1,56,-1,-1,-1
bin-273,0,7250,13350,-1,-1,56,-1,-1,-1
bin-274,0,7300,13350,-1,-1,56,-1,-1,-1
bin-275,0,7350,13350,-1,-1,56,-1,-1,-1
bin-276,0,5100,13400,-1,-1,56,-1,-1,-1
bin-277,0,5150,13400,-1,-1,56,-1,-1,-1
bin-278,0,5200,13400,-1,-1,56,-1,-1,-1
bin-279,0,5250,13400,-1,-1,56,-1,-1,-1
bin-280,0,5300,13400,-1,-1,56,-1,-1,-1
bin-281,0,5350,13400,-1,-1,56,-1,-1,-1
bin-282,0,5400,13400,-1,-1,56,-1,-1,-1
bin-283,1,5450,13400,-1,-1,56,-1,-1,-1
bin-284,1,5500,13400,-1,-1,56,-1,-1,-1
bin-285,1,5550,13400,-1,-1,56,-1,-1,-1
bin-286,1,5600,13400,-1,-1,56,-1,-1,-1
bin-287,1,5650,13400,-1,-1,56,-1,-1,-1
bin-288,1,5700,13400,-1,-1,56,-1,-1,-1
bin-289,1,5750,13400,-1,-1,56,-1,-1,-1
bin-290,1,5800,13400,-1,-1,56,-1,-1,-1
bin-291,1,5850,13400,-1,-1,56,-1,-1,-1
bin-292,1,5900,13400,-1,-1,56,-1,-1,-1
bin-293,1,5950,13400,-1,-1,56,-1,-1,-1
bin-294,1,6000,13400,-1,-1,56,-1,-1,-1
bin-295,1,6050,13400,-1,-1,56,-1,-1,-1
bin-296,1,6100,13400,-1,-1,56,-1,-1,-1
bin-297,1,6150,13400,-1,-1,56,-1,-1,-1
bin-298,1,6200,13400,-1,-1,56,-1,-1,-1
bin-299,1,6250,13400,-1,-1,56,-1,-1,-1
bin-300,1,6300,13400,-1,-1,56,-1,-1,-1
bin-301,1,6350,13400,-1,-1,56,-1,-1,-1
bin-302,1,6400,13400,-1,-1,56,-1,-1,-1
bin-303,1,6450,13400,-1,-1,56,-1,-1,-1
bin-304,1,6500,13400,-1,-1,56,-1,-1,-1
bin-305,1,6550,13400,-1,-1,56,-1,-1,-1
bin-306,1,6600,13400,-1,-1,56,-1,-1,-1
bin-307,1,6650,13400,-1,-1,56,-1,-1,-1
bin-308,1,6700,13400,-1,-1,56,-1,-1,-1
bin-309,1,6750,13400,-1,-1,56,-1,-1,-1
bin-310,1,6800,13400,-1,-1,56,-1,-1,-1
bin-311,1,6850,13400,-1,-1,56,-1,-1,-1
bin-312,1,6900,13400,-1,-1,56,-1,-1,-1
bin-313,1,6950,13400,-1,-1,56,-1,-1,-1
bin-314,1,7000,13400,-1,-1,56,-1,-1,-1
bin-315,1,7050,13400,-1,-1,56,-1,-1,-1
bin-316,1,7100,13400,-1,-1,56,-1,-1,-1
bin-317,1,7150,13400,-1,-1,56,-1,-1,-1
bin-318,0,7200,13400,-1,-1,56,-1,-1,-1
bin-319,0,7250,13400,-1,-1,56,-1,-1,-1
bin-320,0,7300,13400,-1,-1,56,-1,-1,-1
bin-321,0,7350,13400,-1,-1,56,-1,-1,-1
bin-322,0,5100,13450,-1,-1,56,-1,-1,-1
bin-323,0,5150,13450,-1,-1,56,-1,-1,-1
bin-324,0,5200,13450,-1,-1,56,-1,-1,-1
bin-325,0,5250,13450,-1,-1,56,-1,-1,-1
bin-326,0,5300,13450,-1,-1,56,-1,-1,-1
bin-327,0,5350,13450,-1,-1,56,-1,-1,-1
bin-328,1,5400,13450,-1,-1,56,-1,-1,-1
bin-329,1,5450,13450,-1,-1,56,-1,-1,-1
bin-330,1,5500,13450,-1,-1,56,-1,-1,-1
bin-331,1,5550,13450,-1,-1,56,-1,-1,-1
bin-332,1,5600,13450,-1,-1,56,-1,-1,-1
bin-333,1,5650,13450,-1,-1,56,-1,-1,-1
bin-334,1,5700,13450,-1,-1,56,-1,-1,-1
bin-335,1,5750,13450,-1,-1,56,-1,-1,-1
bin-336,1,5800,13450,-1,-1,56,-1,-1,-1
bin-337,1,5850,13450,-1,-1,56,-1,-1,-1
bin-338,1,5900,13450,-1,-1,56,-1,-1,-1
bin-339,1,5950,13450,-1,-1,56,-1,-1,-1
bin-340,1,6000,13450,-1,-1,56,-1,-1,-1
bin-341,1,6050,13450,-1,-1,56,-1,-1,-1
bin-342,1,6100,13450,-1,-1,56,-1,-1,-1
bin-343,1,6150,13450,-1,-1,56,-1,-1,-1
bin-344,1,6200,13450,-1,-1,56,-1,-1,-1
bin-345,1,6250,13450,-1,-1,56,-1,-1,-1
bin-346,1,6300,13450,-1,-1,56,-1,-1,-1
bin-347,1,6350,13450,-1,-1,56,-1,-1,-1
bin-348,1,6400,13450,-1,-1,56,-1,-1,-1
bin-349,1,6450,13450,-1,-1,56,-1,-1,-1
bin-350,1,6500,13450,-1,-1,56,-1,-1,-1
bin-351,1,6550,13450,-1,-1,56,-1,-1,-1
bin-352,1,6600,13450,-1,-1,56,-1,-1,-1
bin-353,1,6650,13450,-1,-1,56,-1,-1,-1
bin-354,1,6700,13450,-1,-1,56,-1,-1,-1
bin-355,1,6750,13450,-1,-1,56,-1,-1,-1
bin-356,1,6800,13450,-1,-1,56,-1,-1,-1
bin-357,1,6850,13450,-1,-1,56,-1,-1,-1
bin-358,1,6900,13450,-1,-1,56,-1,-1,-1
bin-359,1,6950,13450,-1,-1,56,-1,-1,-1
bin-360,1,7000,13450,-1,-1,56,-1,-1,-1
bin-361,1,7050,13450,-1,-1,56,-1,-1,-1
bin-362,1,7100,13450,-1,-1,56,-1,-1,-1
bin-363,1,7150,13450,-1,-1,56,-1,-1,-1
bin-364,1,7200,13450,-1,-1,56,-1,-1,-1
bin-365,0,7250,13450,-1,-1,56,-1,-1,-1
bin-366,0,7300,13450,-1,-1,56,-1,-1,-1
bin-367,0,7350,13450,-1,-1,56,-1,-1,-1
bin-368,0,5100,13500,-1,-1,56,-1,-1,-1
bin-369,0,5150,13500,-1,-1,56,-1,-1,-1
bin-370,0,5200,13500,-1,-1,56,-1,-1,-1
bin-371,0,5250,13500,-1,-1,56,-1,-1,-1
bin-372,0,5300,13500,-1,-1,56,-1,-1,-1
bin-373,1,5350,13500,-1,-1,56,-1,-1,-1
bin-374,1,5400,13500,-1,-1,56,-1,-1,-1
bin-375,1,5450,13500,-1,-1,56,-1,-1,-1
bin-376,1,5500,13500,-1,-1,56,-1,-1,-1
bin-377,1,5550,13500,-1,-1,56,-1,-1,-1
bin-378,1,5600,13500,-1,-1,56,-1,-1,-1
bin-379,1,5650,13500,-1,-1,56,-1,-1,-1
bin-380,1,5700,13500,-1,-1,56,-1,-1,-1
bin-381,1,5750,13500,-1,-1,56,-1,-1,-1
bin-382,1,5800,13500,-1,-1,56,-1,-1,-1
bin-383,1,5850,13500,-1,-1,56,-1,-1,-1
bin-384,1,5900,13500,-1,-1,56,-1,-1,-1
bin-385,1,5950,13500,-1,-1,56,-1,-1,-1
bin-386,1,6000,13500,-1,-1,56,-1,-1,-1
bin-387,1,6050,13500,-1,-1,56,-1,-1,-1
bin-388,1,6100,13500,-1,-1,56,-1,-1,-1
bin-389,1,6150,13500,-1,-1,56,-1,-1,-1
bin-390,1,6200,13500,-1,-1,56,-1,-1,-1
bin-391,1,6250,13500,-1,-1,56,-1,-1,-1
bin-392,1,6300,13500,-1,-1,56,-1,-1,-1
bin-393,1,6350,13500,-1,-1,56,-1,-1,-1
bin-394,1,6400,13500,-1,-1,56,-1,-1,-1
bin-395,1,6450,13500,-1,-1,56,-1,-1,-1
bin-396,1,6500,13500,-1,-1,56,-1,-1,-1
bin-397,1,6550,13500,-1,-1,56,-1,-1,-1
bin-398,1,6600,13500,-1,-1,56,-1,-1,-1
bin-399,1,6650,13500,-1,-1,56,-1,-1,-1
bin-400,1,6700,13500,-1,-1,56,-1,-1,-1
bin-401,1,6750,13500,-1,-1,56,-1,-1,-1
bin-402,1,6800,13500,-1,-1,56,-1,-1,-1
bin-403,1,6850,13500,-1,-1,56,-1,-1,-1
bin-404,1,6900,13500,-1,-1,56,-1,-1,-1
bin-405,1,6950,13500,-1,-1,56,-1,-1,-1
bin-406,1,7000,13500,-1,-1,56,-1,-1,-1
bin-407,1,7050,13500,-1,-1,56,-1,-1,-1
bin-408,1,7100,13500,-1,-1,56,-1,-1,-1
bin-409,1,7150,13500,-1,-1,56,-1,-1,-1
bin-410,1,7200,13500,-1,-1,56,-1,-1,-1
bin-411,0,7250,13500,-1,-1,56,-1,-1,-1
bin-412,0,7300,13500,-1,-1,56,-1,-1,-1
bin-413,0,7350,13500,-1,-1,56,-1,-1,-1
bin-414,0,5100,13550,-1,-1,56,-1,-1,-1
bin-415,0,5150,13550,-1,-1,56,-1,-1,-1
bin-416,0,5200,13550,-1,-1,56,-1,-1,-1
bin-417,0,5250,13550,-1,-1,56,-1,-1,-1
bin-418,0,5300,13550,-1,-1,56,-1,-1,-1
bin-419,1,5350,13550,-1,-1,56,-1,-1,-1
bin-420,1,5400,13550,-1,-1,56,-1,-1,-1
bin-421,1,5450,13550,-1,-1,56,-1,-1,-1
bin-422,1,5500,13550,-1,-1,56,-1,-1,-1
bin-423,1,5550,13550,-1,-1,56,-1,-1,-1
bin-424,1,5600,13550,-1,-1,56,-1,-1,-1
bin-425,1,5650,13550,-1,-1,56,-1,-1,-1
bin-426,1,5700,13550,-1,-1,56,-1,-1,-1
bin-427,1,5750,13550,-1,-1,56,-1,-1,-1
bin-428,1,5800,13550,-1,-1,56,-1,-1,-1
bin-429,1,5850,13550,-1,-1,56,-1,-1,-1
bin-430,1,5900,13550,-1,-1,56,-1,-1,-1
bin-431,1,5950,13550,-1,-1,56,-1,-1,-1
bin-432,1,6000,13550,-1,-1,56,-1,-1,-1
bin-433,1,6050,13550,-1,-1,56,-1,-1,-1
bin-434,1,6100,13550,-1,-1,56,-1,-1,-1
bin-435,1,6150,13550,-1,-1,56,-1,-1,-1
bin-436,1,6200,13550,-1,-1,56,-1,-1,-1
bin-437,1,6250,13550,-1,-1,56,-1,-1,-1
bin-438,1,6300,13550,-1,-1,56,-1,-1,-1
bin-439,1,6350,13550,-1,-1,56,-1,-1,-1
bin-440,1,6400,13550,-1,-1,56,-1,-1,-1
bin-441,1,6450,13550,-1,-1,56,-1,-1,-1
bin-442,1,6500,13550,-1,-1,56,-1,-1,-1
bin-443,1,6550,13550,-1,-1,56,-1,-1,-1
bin-444,1,6600,13550,-1,-1,56,-1,-1,-1
bin-445,1,6650,13550,-1,-1,56,-1,-1,-1
bin-446,1,6700,13550,-1,-1,56,-1,-1,-1
bin-447,1,6750,13550,-1,-1,56,-1,-1,-1
bin-448,1,6800,13550,-1,-1,56,-1,-1,-1
bin-449,1,6850,13550,-1,-1,56,-1,-1,-1
bin-450,1,6900,13550,-1,-1,56,-1,-1,-1
bin-451,1,6950,13550,-1,-1,56,-1,-1,-1
bin-452,1,7000,13550,-1,-1,56,-1,-1,-1
bin-453,1,7050,13550,-1,-1,56,-1,-1,-1
bin-454,1,7100,13550,-1,-1,56,-1,-1,-1
bin-455,1,7150,13550,-1,-1,56,-1,-1,-1
bin-456,1,7200,13550,-1,-1,56,-1,-1,-1
bin-457,0,7250,13550,-1,-1,56,-1,-1,-1
bin-458,0,7300,13550,-1,-1,56,-1,-1,-1
bin-459,0,7350,13550,-1,-1,56,-1,-1,-1
bin-460,0,5100,13600,-1,-1,56,-1,-1,-1
bin-461,0,5150,13600,-1,-1,56,-1,-1,-1
bin-462,0,5200,13600,-1,-1,56,-1,-1,-1
bin-463,0,5250,13600,-1,-1,56,-1,-1,-1
bin-464,1,5300,13600,-1,-1,56,-1,-1,-1
bin-465,1,5350,13600,-1,-1,56,-1,-1,-1
